date,total_trades,total_volume_tokens,total_volume_usd,net_pnl,avg_pnl,pct_profitable,buy_count,sell_count,buy_sell_ratio
2024-09-18,145,81796.0,13633.5,-878.684794,-6.059895131034483,0.0,11,134,0.08208955223819336
2024-09-19,19,81738.0,1521.8700000000001,0.0,0.0,0.0,19,0,19000000000.0
2024-09-20,16,7603.34105,332873.38,9585.03428,599.0646425,0.5,3,13,0.2307692307514793
2024-09-21,23,38533.5,165648.12,36165.56933,1572.416057826087,1.0,0,23,0.0
2024-09-22,3,0.31897,19999.739999999998,0.0,0.0,0.0,3,0,3000000000.0
2024-09-23,2,0.6335,40334.29,334.760796,167.380398,0.5,1,1,0.9999999989999999
2024-09-24,10,36943.229999999996,7118.63,0.0,0.0,0.0,9,1,8.999999991
2024-09-25,9,670.29859,52754.130000000005,0.0,0.0,0.0,6,3,1.9999999993333333
2024-09-26,8,8342.780780000001,113711.93000000001,439.812513,54.976564125,0.25,0,8,0.0
2024-09-27,56,6413.993329999999,126097.04,0.0,0.0,0.0,0,56,0.0
2024-09-28,4,7119.320000000001,29199.21,0.0,0.0,0.0,0,4,0.0
2024-09-30,106,9188.664999999999,214669.85,2710.626288,25.571946113207545,0.04716981132075472,10,96,0.1041666666655816
2024-10-01,4,2.25636,139954.32,0.0,0.0,0.0,4,0,3999999999.9999995
2024-10-02,4,1.64099,99954.34,0.0,0.0,0.0,4,0,3999999999.9999995
2024-10-03,9,3777.99039,132935.69,100.375782,11.152864666666666,0.3333333333333333,6,3,1.9999999993333333
2024-10-04,1,307.367829,0.34,0.0,0.0,0.0,0,1,0.0
2024-10-05,37,2278.873416,605605.74,5767.161892,155.86924032432432,0.6486486486486487,9,28,0.32142857141709186
2024-10-06,22,4.8180499999999995,300130.56,130.487079,5.9312308636363635,0.22727272727272727,6,16,0.3749999999765625
2024-10-07,21,3.4539,219984.65,0.0,0.0,0.0,0,21,0.0
2024-10-08,36,414.530151,434584.13,5396.546638,149.90407327777777,0.9166666666666666,34,2,16.9999999915
2024-10-09,14,3.5594,220399.93,396.06272,28.290194285714286,0.21428571428571427,11,3,3.666666665444444
2024-10-10,16,5.04899,300024.33999999997,0.0,0.0,0.0,16,0,15999999999.999998
2024-10-11,26,4520.60588,488904.19,8885.327477,341.74336450000004,0.6923076923076923,0,26,0.0
2024-10-12,10,2.54599,159713.4,541.55471,54.155471,0.7,7,3,2.3333333325555556
2024-10-13,10,0.95706,60002.42,0.0,0.0,0.0,10,0,10000000000.0
2024-10-14,5,0.95706,61916.020000000004,1913.61958,382.72391600000003,1.0,0,5,0.0
2024-10-15,7,1.22058,81173.36,1170.2260760000001,167.17515371428573,0.5714285714285714,3,4,0.7499999998125
2024-10-16,11,1.18732,80229.17,219.480876,19.95280690909091,0.2727272727272727,8,3,2.6666666657777776
2024-10-17,9,2.09306,140531.75,36.11496,4.0127733333333335,0.1111111111111111,7,2,3.49999999825
2024-10-18,6,1.78975,120331.43000000001,333.219141,55.536523499999994,0.8333333333333334,1,5,0.19999999996
2024-10-19,4,1.46394,99996.86,0.0,0.0,0.0,4,0,3999999999.9999995
2024-10-20,96,52199.2564,176447.86000000002,389.155797,4.05370621875,0.11458333333333333,7,89,0.0786516853923747
2024-10-21,173,109550.91603,324117.99,2464.915564,14.248066843930635,0.3930635838150289,79,94,0.8404255319059529
2024-10-22,3,0.8949,60000.36,0.0,0.0,0.0,3,0,3000000000.0
2024-10-23,18,55.42812,210006.07,-46.489941,-2.5827745,0.0,15,3,4.999999998333333
2024-10-25,30,8005.94794,427883.18,13235.862071,441.19540236666666,0.7,14,16,0.8749999999453125
2024-10-26,6,32797.51,88668.86,42471.99413,7078.6656883333335,1.0,6,0,6000000000.0
2024-10-27,4,1.33847,90664.41,666.6623079999999,166.66557699999998,0.75,0,4,0.0
2024-10-28,13,6180.7549500000005,121495.25,167.28016200000002,12.867704769230771,0.3076923076923077,0,13,0.0
2024-10-29,53,6307.65733,613267.8099999999,801.170876,15.11643162264151,0.05660377358490566,3,50,0.059999999998800006
2024-10-30,25,16339.813900000001,11830.85,9.150023,0.36600091999999995,0.28,8,17,0.470588235266436
2024-10-31,48,6851.27557,896173.36,1214.043811,25.292579395833332,0.7083333333333334,42,6,6.999999998833333
2024-11-01,23,57939.29527,260981.03,1040.475736,45.238075478260875,0.2608695652173913,13,10,1.29999999987
2024-11-02,2,0.58072,40000.0,0.0,0.0,0.0,2,0,1999999999.9999998
2024-11-03,6,129416.61818,129055.66,0.0,0.0,0.0,6,0,6000000000.0
2024-11-04,36,129421.2777,451811.97,2799.410474,77.76140205555555,0.6388888888888888,13,23,0.5652173912797731
2024-11-05,10,2.96249,200627.23,678.4759280000001,67.8475928,0.5,5,5,0.9999999998
2024-11-06,15,11683.6737,123906.9,2817.83723,187.85581533333334,0.4666666666666667,6,9,0.6666666665925925
2024-11-07,113,132565.51276,111335.3,4493.353136,39.764187044247784,0.5309734513274337,53,60,0.8833333333186112
2024-11-08,39,8026.56244,270700.44,-64.41354100000007,-1.6516292564102582,0.15384615384615385,23,16,1.4374999999101563
2024-11-09,86,77022.8972,193384.41,102.90894,1.196615581395349,0.22093023255813954,53,33,1.6060606060119378
2024-11-10,173,840527.93569,413636.7,991.114334,5.728984589595376,0.2947976878612717,48,125,0.38399999999692797
2024-11-11,373,3050577.40352,1570572.42,6749.630996,18.09552545844504,0.24664879356568364,94,279,0.33691756272280676
2024-11-12,171,144432.45464,1226354.52,3494.399394,20.435084175438597,0.19883040935672514,98,73,1.3424657534062676
2024-11-13,48,81116.91647000001,515336.37,7846.402274,163.46671404166668,0.5625,16,32,0.49999999998437505
2024-11-14,110,5189260.03874,1008361.81,4563.509225,41.4864475,0.2545454545454545,82,28,2.928571428466837
2024-11-15,149,21773.26548,1427858.42,4140.740438,27.790204281879195,0.3691275167785235,91,58,1.5689655172143282
2024-11-16,157,163784.50782,303296.07,2769.521909,17.640266936305732,0.3057324840764331,77,80,0.9624999999879688
2024-11-17,209,118664.53501,1215987.57,882.975285,4.224762129186603,0.23444976076555024,73,136,0.5367647058784062
2024-11-18,346,762850.39811,2084339.58,4470.815187,12.921431176300578,0.3583815028901734,125,221,0.5656108597259475
2024-11-19,305,617141.86239,628031.15,2958.268991,9.699242593442623,0.4918032786885246,160,145,1.103448275854459
2024-11-20,550,3357149.9662699997,1999514.1199999999,4210.0928969999995,7.654714358181818,0.3981818181818182,244,306,0.7973856209124268
2024-11-21,535,6327019.74521,598300.62,1692.430891,3.1634222261682243,0.308411214953271,235,300,0.7833333333307223
2024-11-22,679,6863952.50785,1646713.62,-18105.345617,-26.664721085419732,0.3078055964653903,327,352,0.9289772727246336
2024-11-23,363,1853295.87574,516245.68,2901.531638,7.993200104683195,0.3526170798898072,150,213,0.7042253521093699
2024-11-24,172,354313.50949,664952.28,945.550386,5.497385965116279,0.26744186046511625,103,69,1.4927536231667715
2024-11-25,255,531097.97884,937410.87,5523.740734,21.66172836862745,0.4117647058823529,126,129,0.9767441860389401
2024-11-26,302,2007687.4917,1146902.44,1094.809359,3.6251965529801327,0.2913907284768212,197,105,1.8761904761726076
2024-11-27,213,384052.49735,1444242.53,-2654.495633,-12.462420812206572,0.3474178403755869,72,141,0.510638297868719
2024-11-28,332,30569.13728,1894225.15,-127075.39958499999,-382.75722766566264,0.32831325301204817,207,125,1.6559999999867518
2024-11-29,393,683964.22416,794262.91,176844.994152,449.98726247328244,0.48854961832061067,148,245,0.6040816326505956
2024-11-30,373,271197.97742435,1732193.7,37316.69352,100.04475474530831,0.42091152815013405,103,270,0.3814814814800686
2024-12-01,416,3560119.23642001,814711.82,40886.364494,98.28453003365385,0.53125,144,272,0.529411764703936
2024-12-02,270,210965.83884,585243.56,18489.604313,68.48001597407408,0.4074074074074074,156,114,1.3684210526195753
2024-12-03,374,251246.61252,1084666.53,23576.539285,63.03887509358289,0.4304812834224599,170,204,0.8333333333292484
2024-12-04,319,13484938.200452391,769287.65,292891.815021,918.1561599404388,0.46394984326018807,96,223,0.43049327354067046
2024-12-05,456,75629.96987,1256750.79,71574.11848800001,156.96078615789474,0.4232456140350877,192,264,0.7272727272699725
2024-12-06,403,108676.63024,3471019.22,-92624.643895,-229.83782604218362,0.23325062034739455,205,198,1.0353535353483063
2024-12-07,304,1291173.42509178,451733.42,85906.279067,282.5864442993421,0.4309210526315789,110,194,0.5670103092754278
2024-12-08,420,930353.7121,932939.72,15965.933436,38.014127228571425,0.3619047619047619,82,338,0.24260355029514025
2024-12-09,539,170346.94181,983949.68,6310.967676,11.708659881261596,0.31910946196660483,455,84,5.4166666666021825
2024-12-10,1596,2869587.4983333,3150424.08,39325.770231,24.640206911654136,0.5870927318295739,530,1066,0.49718574108771374
2024-12-11,1221,371860.94751,2194098.33,319051.554217,261.30348420720725,0.7125307125307125,171,1050,0.16285714285698777
2024-12-12,1932,1644131.25544,4557189.87,599151.795008,310.1199767122153,0.6997929606625258,421,1511,0.2786234281930651
2024-12-13,1173,548827.41916,2880824.64,31935.901745,27.22583268968457,0.40153452685422,676,497,1.360160965792032
2024-12-14,1235,375074.5156657,2369561.78,167801.399244,135.87157833522267,0.47368421052631576,595,640,0.9296874999985474
2024-12-15,1697,832940.28064,2583269.81,97525.315279,57.4692488385386,0.24572775486152032,1131,566,1.9982332155441729
2024-12-16,1055,163627.84630525,2740808.97,166774.344133,158.07994704549765,0.5071090047393365,423,632,0.6693037974672954
2024-12-17,1941,1563454.83822607,5233597.63,219591.305172,113.13307839876352,0.4363730036063885,851,1090,0.7807339449534122
2024-12-18,1429,845985.81701106,3798887.07,13682.994673,9.575223703988803,0.36599020293911827,715,714,1.0014005602226872
2024-12-19,3339,10741588.93356383,8241709.39,62744.004486000005,18.79125621024259,0.6148547469302186,1201,2138,0.5617399438725156
2024-12-20,2488,1705118.67043015,7681274.71,254969.660039,102.47976689670418,0.5558681672025724,1129,1359,0.8307579102274976
2024-12-21,1681,140974.53887,4382875.12,150022.163157,89.24578415050566,0.5496728138013087,596,1085,0.5493087557598624
2024-12-22,774,345463.80597,3087320.22,352197.163973,455.03509557235145,0.4354005167958656,448,326,1.3742331288301404
2024-12-23,2347,715969.51279,6771878.26,-29430.626577,-12.53967898466127,0.2901576480613549,1036,1311,0.7902364607164072
2024-12-24,338,1250239.96550993,1767036.11,14813.780116,43.827751822485205,0.33727810650887574,118,220,0.5363636363611983
2024-12-25,208,146457.6319,347889.35,756.6570469999998,3.637774264423076,0.30288461538461536,86,122,0.7049180327811072
2024-12-26,697,638858.34855,2205242.65,60228.639722,86.41124780774749,0.5136298421807748,373,324,1.1512345678976814
2024-12-27,260,126942.29191416,347913.0,2672.811035,10.280042442307693,0.4230769230769231,137,123,1.1138211382023266
2024-12-28,161,20079.81002,281555.01,940.673623,5.842693310559007,0.22981366459627328,57,104,0.5480769230716531
2024-12-29,201,118786.58075,344628.54,2884.067927,14.348596651741294,0.31840796019900497,69,132,0.5227272727233128
2024-12-30,304,185994.29871,1073865.73,9009.738137,29.637296503289473,0.39473684210526316,183,121,1.5123966942023768
2024-12-31,306,6259129.5589000005,877164.62,5445.01281,17.794159509803922,0.3006535947712418,141,165,0.8545454545402755
2025-01-01,96,34746.99172,282582.1,-9528.065345,-99.25068067708334,0.3020833333333333,68,28,2.4285714284846938
2025-01-02,361,398599.55802,774674.84,8716.519087,24.145482235457067,0.45706371191135736,107,254,0.42125984251802656
2025-01-03,508,380142.44466,771208.99,6028.486793,11.867099986220472,0.27165354330708663,169,339,0.4985250737448421
2025-01-04,371,195756.23854,1826029.6199999999,2553.537968,6.882851665768194,0.20215633423180593,76,295,0.2576271186431945
2025-01-05,239,260134.01253,451943.57,3187.719363,13.337737920502093,0.41841004184100417,65,174,0.3735632183886577
2025-01-06,573,611516.516,556526.99,6064.185393,10.583220581151831,0.15532286212914484,148,425,0.3482352941168277
2025-01-07,637,2132880.27843,1313178.1,16098.227531,25.271942748822607,0.7613814756671899,562,75,7.493333333233422
2025-01-08,1039,1312943.32691,3177275.18,130117.090554,125.23300342059672,0.37151106833493747,745,294,2.534013605433558
2025-01-09,522,384912.5035,1020733.25,46975.928902,89.99220096168582,0.2777777777777778,201,321,0.6261682242971147
2025-01-10,819,1072005.86667,6547449.68,-10116.875552,-12.352717401709402,0.5274725274725275,366,453,0.8079470198657661
2025-01-11,283,101784.5848,1658098.71,2269.080536,8.017952424028268,0.24381625441696114,166,117,1.4188034187912921
2025-01-12,602,675113.69138,2258459.17,5742.241803,9.538607646179402,0.7840531561461794,81,521,0.15547024951985514
2025-01-13,408,966689.30996,2936648.0100000002,9655.429352,23.66526801960784,0.3872549019607843,240,168,1.4285714285629252
2025-01-14,275,122308.58172999999,876581.97,16069.512355,58.43459038181818,0.49818181818181817,92,183,0.5027322404344113
2025-01-15,267,279128.23766,1801599.8900000001,14819.5883,55.50407602996255,0.4606741573033708,93,174,0.534482758617618
2025-01-16,371,274860.5318,3049692.96,20807.709328,56.08546988679245,0.3423180592991914,114,257,0.443579766535239
2025-01-17,238,326667.15395,1110230.46,7006.415608,29.43872104201681,0.5294117647058824,95,143,0.6643356643310186
2025-01-18,651,3127473.39578,2711629.88,443.2330819999997,0.6808495883256523,0.38095238095238093,353,298,1.1845637583852868
2025-01-19,1567,648272.56682,9715215.3,87923.799302,56.10963580216975,0.20229738353541799,841,726,1.1584022038551538
2025-01-20,1315,1713831.28674,8287327.01,87277.239173,66.37052408593155,0.5224334600760456,755,560,1.3482142857118782
2025-01-21,530,397160.12423,1523729.82,11077.839421,20.901583813207548,0.3867924528301887,145,385,0.37662337662239836
2025-01-22,832,2769093.11334,1778406.43,20524.408057,24.66875968389423,0.28125,297,535,0.5551401869148502
2025-01-23,1218,4017172.7302,3697028.66,101256.24216,83.13320374384236,0.6609195402298851,561,657,0.8538812785375132
2025-01-24,874,1141046.60679,1611433.45,10602.779738,12.131326931350113,0.5583524027459954,358,516,0.6937984496110585
2025-01-25,506,702069.15524,1239377.7,-10348.016255999999,-20.450625011857706,0.27865612648221344,315,191,1.6492146596772292
2025-01-26,451,1943287.75,1201173.66,40823.466668,90.51766445232816,0.43458980044345896,176,275,0.6399999999976728
2025-01-27,773,2637972.50323,1508028.31,41331.765392,53.469295461837,0.4760672703751617,510,263,1.9391634980914862
2025-01-28,498,6818219.08054623,579412.17,17979.613973,36.103642516064255,0.6285140562248996,157,341,0.46041055718340057
2025-01-29,910,5136374.4615,1897513.41,23421.01147,25.737375241758244,0.4164835164835165,438,472,0.9279661016929492
2025-01-30,1067,1587617.43128,3014397.17,23097.471385,21.64711470009372,0.3467666354264292,267,800,0.3337499999995828
2025-01-31,1016,4156508.54969,2783411.48,35868.296773,35.303441705708664,0.5413385826771654,323,693,0.46608946608879354
2025-02-01,634,6531578.90293,1363746.44,32300.205017,50.946695610410096,0.5962145110410094,352,282,1.2482269503501837
2025-02-02,1319,2856407.23053,5661092.29,162854.759623,123.46835452843062,0.35860500379075055,833,486,1.7139917695437985
2025-02-03,2380,12993753.49954967,22592901.37,348871.326269,146.58459086932774,0.4634453781512605,1091,1289,0.8463925523655187
2025-02-04,2512,1144231.01994,15678409.27,416876.88812,165.9541752070064,0.276671974522293,1143,1369,0.8349159970775494
2025-02-05,1297,1176756.31614,8743231.51,56706.235562,43.721075992289904,0.3215111796453354,689,608,1.1332236842086625
2025-02-06,1703,2498575.95852,2818508.87,33803.799733,19.84955944392249,0.46095126247798,1163,540,2.1537037036997155
2025-02-07,1524,33942918.12908,3460263.54,22450.002091,14.730972500656167,0.2821522309711286,957,567,1.6878306878277112
2025-02-08,575,1140156.72729,839734.97,586.703253,1.0203534834782608,0.19130434782608696,451,124,3.637096774164217
2025-02-09,764,4514415.83014,2920919.7,150551.829492,197.05736844502616,0.4306282722513089,428,336,1.2738095238057328
2025-02-10,889,9002006.58675,3624958.44,63908.49465,71.88807047244094,0.4780652418447694,360,529,0.6805293005658213
2025-02-11,848,1275165.26114,2797544.17,-6093.784817,-7.186067001179245,0.21816037735849056,362,486,0.7448559670766567
2025-02-12,1031,1189000.53382,4143974.54,19848.635032,19.251828353055284,0.4626576139670223,406,625,0.6495999999989607
2025-02-13,1370,16842271.94634,3199852.21,27829.534238,20.313528640875912,0.4678832116788321,593,777,0.763191763190781
2025-02-14,1655,199298.33239999998,4007103.42,213860.675308,129.22095184773414,0.42900302114803623,532,1123,0.4737310774706378
2025-02-15,932,14110781.75544,1712852.95,45042.92701,48.32932082618026,0.4302575107296137,573,359,1.5961002785470861
2025-02-16,681,121778.07806,806177.64,2369.478425,3.4794103157121876,0.44052863436123346,345,336,1.0267857142826584
2025-02-17,941,142023.06547,2031044.64,1818.573295,1.9325964877789585,0.22422954303931988,623,318,1.9591194968491852
2025-02-18,1676,44567445.99253,3371128.68,91204.672403,54.418062292959426,0.5119331742243437,1051,625,1.6815999999973095
2025-02-19,1361,52433745.56607,3263930.24,14985.794701,11.010870463629685,0.4276267450404115,864,497,1.7384305834975082
2025-02-20,2012,8120815.47315,4628609.29,46008.794102,22.867193887673956,0.47912524850894633,788,1224,0.6437908496726766
2025-02-21,1873,8091976.01041,3972159.88,119693.49395,63.904695114789114,0.5221569674319274,744,1129,0.6589902568638981
2025-02-22,686,12684469.99018,3175570.2,25278.704178,36.849423,0.4970845481049563,360,326,1.10429447852422
2025-02-23,520,4992764.71522,1141310.74,10656.934251,20.494104328846156,0.45,283,237,1.194092826999181
2025-02-24,5616,1627461.28492,11223619.59,38470.176242,6.850102607193732,0.39672364672364674,3255,2361,1.3786531130870907
2025-02-25,6246,4702977.52916,19414984.36,204762.177034,32.782929400256165,0.260646813960935,4236,2010,2.107462686566116
2025-02-26,1176,2603873.84311,4946958.13,63229.063129,53.76621014370748,0.6709183673469388,387,789,0.49049429657732513
2025-02-27,890,355587.03535,1999898.43,-36525.167517,-41.039514064044944,0.27752808988764044,406,484,0.8388429752048785
2025-02-28,1019,283176.4143,4123660.77,225628.108748,221.4211077016683,0.3886162904808636,530,489,1.0838445807748798
2025-03-01,174,252969.30428563,263824.13,10596.108968,60.897177977011495,0.4482758620689655,105,69,1.5217391304127283
2025-03-02,532,256166.66921,6460848.74,66914.320708,125.77879832330827,0.5018796992481203,274,258,1.0620155038718526
2025-03-03,1482,1215235.7347,8244590.38,616413.032233,415.9332201302294,0.6153846153846154,1069,413,2.588377723964677
2025-03-04,2402,949350.55796,11124247.15,182075.566585,75.80165136761032,0.25353871773522063,1748,654,2.67278287461365
2025-03-05,1660,656600.24214,9193654.22,269328.365917,162.24600356445782,0.7584337349397591,375,1285,0.291828793774092
2025-03-06,760,134593.06631,6765324.96,16101.125561,21.18569152763158,0.48026315789473684,371,389,0.9537275064242835
2025-03-07,2552,1338194.4536,19854275.48,150236.061627,58.86993010462382,0.5223354231974922,1227,1325,0.9260377358483577
2025-03-08,529,4468405.21703,892083.51,24700.773359,46.69333338185255,0.5689981096408318,288,241,1.1950207468830083
2025-03-09,1422,246318.30604,10419697.99,19773.457395,13.905384947257385,0.4409282700421941,947,475,1.9936842105221186
2025-03-10,2911,726179.78717,16811790.68,-10010.027269999999,-3.438690233596702,0.39745791824115423,1570,1341,1.1707680835188883
2025-03-11,3286,21838514.43294,14016952.09,-76880.729036,-23.3964482763238,0.18746195982958003,2120,1166,1.818181818180259
2025-03-12,3968,12354990.93712,18618139.15,288105.984215,72.60735489289314,0.5645161290322581,1647,2321,0.7096079276171006
2025-03-13,962,740713.05351,3285591.22,14114.870873,14.672422944906446,0.4573804573804574,468,494,0.9473684210507138
2025-03-14,2210,334096.57324,8047187.16,68646.160089,31.061610899999998,0.8538461538461538,297,1913,0.15525352848920268
2025-03-15,261,3040228.53161,2355749.54,78694.624572,301.51197154022987,0.5938697318007663,154,107,1.439252336435147
2025-03-16,530,407202.2754,10187921.51,-7910.943544999999,-14.926308575471696,0.2320754716981132,304,226,1.34513274335688
2025-03-17,920,4511462.99931,3592895.05,26163.906513,28.439028818478263,0.4532608695652174,483,437,1.1052631578922076
2025-03-18,834,1280331.60433,4050655.47,72322.788824,86.71797221103118,0.22541966426858512,341,493,0.691683569978313
2025-03-19,1612,819323.64098,4598813.57,29374.682341,18.222507655707197,0.4162531017369727,563,1049,0.5367016205905275
2025-03-20,771,1015534.77546,1652257.93,10246.859436,13.290349463035021,0.4085603112840467,238,533,0.44652908067458436
2025-03-21,698,2651304.56857,2543903.39,6951.270374,9.958840077363897,0.5,346,352,0.982954545451753
2025-03-22,535,1556446.62807,971809.42,12498.535254,23.361748138317758,0.4747663551401869,222,313,0.7092651757165839
2025-03-23,447,493230.15874,2593519.67,14047.421585,31.425999071588368,0.32662192393736017,290,157,1.8471337579500184
2025-03-24,1027,617462.1934,3017587.05,107878.961301,105.04280555111977,0.6153846153846154,213,814,0.26167076167044023
2025-03-25,791,1250187.07465,5372519.77,32030.90678,40.49419314791403,0.3615676359039191,422,369,1.1436314363112638
2025-03-26,3102,4861551.17817,7597754.37,15802.167427,5.094186791424887,0.27111540941328177,1574,1528,1.0301047120412106
2025-03-27,785,686430.81325,3240279.46,58825.359221,74.9367633388535,0.33375796178343947,474,311,1.524115755622109
2025-03-28,728,1624633.89783,1483092.61,21337.179335,29.30931227335165,0.3173076923076923,533,195,2.7333333333193166
2025-03-29,1894,1428890.01432,3668151.83,12098.872931,6.38800049155227,0.3558606124604013,997,897,1.1114827201771333
2025-03-30,568,697951.78635694,2850874.96,15795.11514,27.8083013028169,0.16549295774647887,478,90,5.3111111110520985
2025-03-31,495,1241557.92206,2164772.4699999997,6978.184557,14.097342539393939,0.5232323232323233,214,281,0.7615658362962222
2025-04-01,192,922157.5379400001,704445.1900000001,-2202.6622420000003,-11.472199177083334,0.4583333333333333,92,100,0.9199999999908
2025-04-02,1076,3768092.12272,3867930.6,202212.740938,187.930056633829,0.8949814126394052,128,948,0.13502109704627108
2025-04-03,1748,5323868.72889,8670233.15,-2365.961276,-1.353524757437071,0.2974828375286041,956,792,1.207070707069183
2025-04-04,1272,1425479.21115,3835545.73,-25515.678949999998,-20.05949602987421,0.38757861635220126,499,773,0.6455368693393978
2025-04-05,360,1578033.86483985,1267564.22,35907.33771,99.74260475,0.5805555555555556,138,222,0.6216216216188215
2025-04-06,1048,1050029.91139322,3551252.06,47053.449272,44.89832945801527,0.31679389312977096,678,370,1.8324324324274799
2025-04-07,2814,3912056.53206,14460253.14,34527.370305,12.269854408315563,0.23916133617626156,1415,1399,1.0114367405282263
2025-04-08,943,954031.23507265,8869391.4,34899.394798,37.00890222481442,0.4093319194061506,430,513,0.8382066276786779
2025-04-09,3967,3010140.18608,28556806.47,43120.444797,10.86978694151752,0.43055205444920597,1764,2203,0.8007262823418971
2025-04-10,2127,3124622.850807684,28741953.29,158261.822261,74.40612236060178,0.5289139633286318,1137,990,1.1484848484836885
2025-04-11,1096,631096.46176,11319327.07,126406.479081,115.33437872354014,0.3357664233576642,312,784,0.3979591836729618
2025-04-12,2109,1734379.95047,55914617.49,410419.694533,194.60393292223802,0.2721669037458511,800,1309,0.611153552329556
2025-04-13,1321,2596596.5766481,14171154.79,48696.021521,36.86299888039364,0.3618470855412566,739,582,1.2697594501696396
2025-04-14,890,255226.28703,13079972.98,45680.443063,51.32634052022472,0.42247191011235957,517,373,1.386058981229528
2025-04-15,1131,332384.0955165,20752168.24,72357.706282,63.976751796640144,0.5720601237842617,344,787,0.4371029224899147
2025-04-16,1608,685571.47402,36502715.9,58631.730257,36.46251881654229,0.3401741293532338,835,773,1.080206985768331
2025-04-17,1031,660171.85707,2604551.51,5427.919886,5.264713759456837,0.30358874878758485,341,690,0.49420289855000843
2025-04-18,1894,319091.03943,24610650.46,4880.4047439999995,2.576771248152059,0.5126715945089757,755,1139,0.6628621597887069
2025-04-19,2786,2681599.08734239,32706462.71,71950.577495,25.82576363783202,0.2921751615218952,999,1787,0.5590374930047235
2025-04-20,1982,1811225.3165795,12126094.05,25060.341936,12.643966668012109,0.3985872855701312,1079,903,1.1949058693231507
2025-04-21,1718,2333025.83098,42104054.84,34369.267906999994,20.005394590803256,0.3940628637951106,604,1114,0.5421903052059764
2025-04-22,2998,32699511.7848947,33753625.24,58652.763578,19.563963835223483,0.2961974649766511,1420,1578,0.8998732572871357
2025-04-23,6159,70800498.21052,30682443.79,-419020.225731,-68.03380836678032,0.324728040266277,4218,1941,2.173106646057613
2025-04-24,2232,4275681.15339,35088918.64,50704.395965,22.717023281810036,0.4135304659498208,1223,1009,1.212091179384329
2025-04-25,1653,3290588.8704794,27749455.78,20218.859206,12.231614764670297,0.38596491228070173,681,972,0.7006172839498965
2025-04-26,1131,8474693.58638,11948127.77,-4125.753942,-3.6478814694960215,0.1724137931034483,604,527,1.1461100569238214
2025-04-27,337,3887430.28472,487537.69,2702.067468,8.018004356083086,0.3560830860534125,209,128,1.6328124999872438
2025-04-28,1379,215249.28118,26124921.49,36906.813759,26.763461754169686,0.4169688179840464,652,727,0.896836313616373
2025-04-29,2243,297481.95515,34089511.66,125749.613427,56.06313572313866,0.43201069995541685,1105,1138,0.971001757468391
2025-04-30,1113,155976.10227,12693878.85,14003.797269,12.582028094339623,0.26504941599281223,838,275,3.0472727272616464
2025-05-01,1230,101855.22113,10720240.52,54536.829297000004,44.338885607317074,0.43089430894308944,686,544,1.261029411762388
